doc,A_sent_id,A_speaker,A_text,A_sound_url,A_tokens,A_pos_tags,B_sent_id,B_speaker,B_text,B_sound_url,B_has_verbal_bc,B_tokens,B_pos_tags,B_token_count,B_all_in_lexicon,first_token_form,first_token_lemma,first_token_upos,first_token_deprel,backchannel_type,A_is_question,B_has_content,warnings,keep?
Gos229,Gos229.s349,Lf-otro-06567,"ne vem , jaz takrat , ko sem , ko je prišel [name:personal] , a veš , oni Indijec , ki sem ga učila .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s349.mp3,ne vem jaz takrat ko sem ko je prišel [name:personal] a veš oni Indijec ki sem ga učila,PART VERB PRON ADV SCONJ VERB SCONJ AUX VERB PROPN PART VERB DET PROPN SCONJ AUX PRON VERB,Gos229.s350,Ef-ssta-06566,ja .,https://nl.ijs.si/project/gos20/Gos229/Gos229.s350.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos229,Gos229.s354,Lf-otro-06567,"ne vem , ali sva šla tako malo naokoli , da sem , po moje sva šla malo naokoli , da sem mu Tržič pokazala .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s354.mp3,ne vem ali sva šla tako malo naokoli da sem po moje sva šla malo naokoli da sem mu Tržič pokazala,PART VERB ADV AUX VERB ADV DET ADV SCONJ VERB ADP DET AUX VERB DET ADV SCONJ AUX PRON PROPN VERB,Gos229.s355,Ef-ssta-06566,aha .,https://nl.ijs.si/project/gos20/Gos229/Gos229.s355.mp3,0,aha,INTJ,1,1,aha,aha,INTJ,root,understanding,0,0,OK,
Gos229,Gos229.s356,Lf-otro-06567,"in on je bil bolj temne polti , a ne , tako .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s356.mp3,in on je bil bolj temne polti a ne tako,CCONJ PRON AUX AUX ADV ADJ NOUN PART PART ADV,Gos229.s357,Ef-ssta-06566,ja .,https://nl.ijs.si/project/gos20/Gos229/Gos229.s357.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos229,Gos229.s362,Lf-otro-06567,"[name:personal] , en Indijec , ki sem ga učila slovenščino .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s362.mp3,[name:personal] en Indijec ki sem ga učila slovenščino,PROPN DET PROPN SCONJ AUX PRON VERB NOUN,Gos229.s363,Ef-ssta-06566,"aja , aja , aja .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s363.mp3,0,aja aja aja,INTJ INTJ INTJ,3,1,aja,aja,INTJ,root,understanding,0,0,OK,
Gos229,Gos229.s369,Lf-otro-06567,"ziher mu je bilo ful smotano , a veš , ko so ga kar vsi , ooo , tako .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s369.mp3,ziher mu je bilo ful smotano a veš ko so ga kar vsi ooo tako,ADV PRON AUX AUX ADV ADJ PART VERB SCONJ VERB PRON ADV DET INTJ ADV,Gos229.s370,Ef-ssta-06566,ja .,https://nl.ijs.si/project/gos20/Gos229/Gos229.s370.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos229,Gos229.s373,Lf-otro-06567,"saj sem že zdaj tudi rekla za , eee , [name:personal] pa [name:personal] , ki bosta prišla , a ne .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s373.mp3,saj sem že zdaj tudi rekla za eee [name:personal] pa [name:personal] ki bosta prišla a ne,CCONJ AUX PART ADV PART VERB ADP INTJ PROPN CCONJ PROPN SCONJ AUX VERB PART PART,Gos229.s374,Ef-ssta-06566,ja .,https://nl.ijs.si/project/gos20/Gos229/Gos229.s374.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos229,Gos229.s376,Lf-otro-06567,"tako , drugačna izgleda , a ne , in sem tudi , sem rekla , marija , pa ne bo spet , ko bomo šli po Tržič b- , jo bojo gledali kot ne vem kaj .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s376.mp3,tako drugačna izgleda a ne in sem tudi sem rekla marija pa ne bo spet ko bomo šli po Tržič b- jo bojo gledali kot ne vem kaj,ADV ADJ VERB PART PART CCONJ AUX PART AUX VERB INTJ CCONJ PART VERB ADV SCONJ AUX VERB ADP PROPN X PRON AUX VERB SCONJ PART VERB PRON,Gos229.s377,Ef-ssta-06566,ja .,https://nl.ijs.si/project/gos20/Gos229/Gos229.s377.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos229,Gos229.s379,Lf-otro-06567,"ker se , vem , kako se grozno počuti , a ne .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s379.mp3,ker se vem kako se grozno počuti a ne,SCONJ PRON VERB ADV PRON ADV VERB PART PART,Gos229.s380,Ef-ssta-06566,"ja , ja .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s380.mp3,0,ja ja,PART PART,2,1,ja,ja,PART,root,agreement,0,0,OK,
Gos229,Gos229.s382,Ef-ssta-06566,"eee , tudi čisto črn .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s382.mp3,eee tudi čisto črn,INTJ PART ADV ADJ,Gos229.s383,Lf-otro-06567,mhm .,https://nl.ijs.si/project/gos20/Gos229/Gos229.s383.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos231,Gos231.s53,Af-star-05582,"pol je pa ona , ki je tudi z š- , za zaščito živali , ki ima prav mačke čez .",https://nl.ijs.si/project/gos20/Gos231/Gos231.s53.mp3,pol je pa ona ki je tudi z š- za zaščito živali ki ima prav mačke čez,DET VERB CCONJ PRON SCONJ VERB PART ADP X ADP NOUN NOUN SCONJ VERB PART NOUN ADV,Gos231.s54,Bf-otro-05583,ja .,https://nl.ijs.si/project/gos20/Gos231/Gos231.s54.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos231,Gos231.s55,Af-star-05582,"to je ta [name:surname] , [name:personal] .",https://nl.ijs.si/project/gos20/Gos231/Gos231.s55.mp3,to je ta [name:surname] [name:personal],DET AUX DET PROPN PROPN,Gos231.s56,Bf-otro-05583,ja .,https://nl.ijs.si/project/gos20/Gos231/Gos231.s56.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos231,Gos231.s58,Af-star-05582,"pa mislim , ona ima res , eee , mislim , srce široko .",https://nl.ijs.si/project/gos20/Gos231/Gos231.s58.mp3,pa mislim ona ima res eee mislim srce široko,CCONJ VERB PRON VERB ADV INTJ VERB NOUN ADJ,Gos231.s59,Bf-otro-05583,"ja , ja .",https://nl.ijs.si/project/gos20/Gos231/Gos231.s59.mp3,0,ja ja,PART PART,2,1,ja,ja,PART,root,agreement,0,0,OK,
Gos233,Gos233.s346,Df-star-03015,"saj fizi- , fizikalni ci so dosti plačani , veš .",https://nl.ijs.si/project/gos20/Gos233/Gos233.s346.mp3,saj fizi- fizikalni ci so dosti plačani veš,CCONJ X ADJ X AUX DET ADJ VERB,Gos233.s347,Bm-star-03014,ja .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s347.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos233,Gos233.s348,Df-star-03015,ni tako malo .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s348.mp3,ni tako malo,VERB ADV DET,Gos233.s349,Tm-otro-03016,aja .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s349.mp3,0,aja,INTJ,1,1,aja,aja,INTJ,root,understanding,0,0,OK,
Gos233,Gos233.s350,Bm-star-03014,saj tamle ljubi je tudi fizikalec .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s350.mp3,saj tamle ljubi je tudi fizikalec,CCONJ ADV ADJ AUX PART NOUN,Gos233.s351,Df-star-03015,ja .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s351.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos233,Gos233.s351,Df-star-03015,ja .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s351.mp3,ja,PART,Gos233.s352,Tm-otro-03016,ja .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s352.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos233,Gos233.s352,Tm-otro-03016,ja .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s352.mp3,ja,PART,Gos233.s353,Bm-star-03014,"ja , ja .",https://nl.ijs.si/project/gos20/Gos233/Gos233.s353.mp3,0,ja ja,PART PART,2,1,ja,ja,PART,root,agreement,0,0,OK,
Gos233,Gos233.s367,Tm-otro-03016,"ja , mislim , ko greš dol s čevlji , si čisto zelen .",https://nl.ijs.si/project/gos20/Gos233/Gos233.s367.mp3,ja mislim ko greš dol s čevlji si čisto zelen,PART VERB SCONJ VERB ADV ADP NOUN AUX ADV ADJ,Gos233.s368,Bm-star-03014,ja .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s368.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos233,Gos233.s369,Tm-otro-03016,"pa ne moreš se usesti na travo , ne nič .",https://nl.ijs.si/project/gos20/Gos233/Gos233.s369.mp3,pa ne moreš se usesti na travo ne nič,CCONJ PART VERB PRON VERB ADP NOUN PART PRON,Gos233.s370,Df-star-03015,ja .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s370.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos233,Gos233.s406,Df-star-03015,ti jo k- .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s406.mp3,ti jo k-,PRON PRON X,Gos233.s407,Bm-star-03014,"ne , ne .",https://nl.ijs.si/project/gos20/Gos233/Gos233.s407.mp3,0,ne ne,PART PART,2,1,ne,ne,PART,root,agreement,0,0,OK,
Gos233,Gos233.s408,Bm-star-03014,v [name:organisation] košta petsto osemintrideset .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s408.mp3,v [name:organisation] košta petsto osemintrideset,ADP PROPN VERB NUM NUM,Gos233.s409,Df-star-03015,ja .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s409.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos233,Gos233.s417,Bm-star-03014,zaračuna .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s417.mp3,zaračuna,VERB,Gos233.s418,Tm-otro-03016,ja .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s418.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos233,Gos233.s420,Bm-star-03014,"samo če gledaš cene , ena taka kosilnica z vsemi funkcijami ne more biti zastonj .",https://nl.ijs.si/project/gos20/Gos233/Gos233.s420.mp3,samo če gledaš cene ena taka kosilnica z vsemi funkcijami ne more biti zastonj,PART SCONJ VERB NOUN DET DET NOUN ADP DET NOUN PART VERB AUX ADV,Gos233.s421,Df-star-03015,ne .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s421.mp3,0,ne,PART,1,1,ne,ne,PART,root,agreement,0,0,OK,
Gos233,Gos233.s442,Tm-otro-03016,devetsto evrov .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s442.mp3,devetsto evrov,NUM NOUN,Gos233.s443,Bm-star-03014,no .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s443.mp3,0,no,PART,1,1,no,no,PART,root,agreement,0,0,OK,
Gos235,Gos235.s252,Mf-soro-09520,"aha , to tudi so jim kar dali , jah , to je takoj na ekonomiji , pa takoj denar , biznis laufa .",https://nl.ijs.si/project/gos20/Gos235/Gos235.s252.mp3,aha to tudi so jim kar dali jah to je takoj na ekonomiji pa takoj denar biznis laufa,INTJ DET PART AUX PRON ADV VERB INTJ DET VERB ADV ADP NOUN CCONJ ADV NOUN NOUN VERB,Gos235.s253,Zm-soro-09521,aja .,https://nl.ijs.si/project/gos20/Gos235/Gos235.s253.mp3,0,aja,INTJ,1,1,aja,aja,INTJ,root,understanding,0,0,OK,
Gos239,Gos239.s12,Om-prij-06569,"eee , in je , eee , on je tam na intenzivi .",https://nl.ijs.si/project/gos20/Gos239/Gos239.s12.mp3,eee in je eee on je tam na intenzivi,INTJ CCONJ VERB INTJ PRON VERB ADV ADP NOUN,Gos239.s13,Pm-prij-06568,ja .,https://nl.ijs.si/project/gos20/Gos239/Gos239.s13.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos239,Gos239.s14,Pm-prij-06568,"eee , in to je ta , ki je bil zdaj tudi , sicer pol , mislim , da je bil oproščen ali kako , ampak je bil na zatožni klopi zaradi onega nesrečnega [name:personal] .",https://nl.ijs.si/project/gos20/Gos239/Gos239.s14.mp3,eee in to je ta ki je bil zdaj tudi sicer pol mislim da je bil oproščen ali kako ampak je bil na zatožni klopi zaradi onega nesrečnega [name:personal],INTJ CCONJ DET AUX DET SCONJ AUX VERB ADV PART PART DET VERB SCONJ AUX AUX ADJ CCONJ ADV CCONJ AUX VERB ADP ADJ NOUN ADP DET ADJ PROPN,Gos239.s15,Om-prij-06569,"mhm , aha , aha , aha .",https://nl.ijs.si/project/gos20/Gos239/Gos239.s15.mp3,0,mhm aha aha aha,INTJ INTJ INTJ INTJ,4,1,mhm,mhm,INTJ,root,continuer,0,1,HAS_CONTENT,
Gos240,Gos240.s92,Pm-prij-09502,"ja , zdaj n- , pravijo , da bo še nekaj menda država dala ali kaj , ne .",https://nl.ijs.si/project/gos20/Gos240/Gos240.s92.mp3,ja zdaj n- pravijo da bo še nekaj menda država dala ali kaj ne,PART ADV X VERB SCONJ AUX PART DET PART NOUN VERB CCONJ PRON PART,Gos240.s93,Om-prij-09503,mhm .,https://nl.ijs.si/project/gos20/Gos240/Gos240.s93.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos240,Gos240.s95,Om-prij-09503,procent .,https://nl.ijs.si/project/gos20/Gos240/Gos240.s95.mp3,procent,NOUN,Gos240.s96,Pm-prij-09502,ja .,https://nl.ijs.si/project/gos20/Gos240/Gos240.s96.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos240,Gos240.s96,Pm-prij-09502,ja .,https://nl.ijs.si/project/gos20/Gos240/Gos240.s96.mp3,ja,PART,Gos240.s97,Om-prij-09503,aha .,https://nl.ijs.si/project/gos20/Gos240/Gos240.s97.mp3,0,aha,INTJ,1,1,aha,aha,INTJ,root,understanding,0,0,OK,
Gos240,Gos240.s107,Pm-prij-09502,"petdeset zdaj , ne , ja , zdaj smo nekaj , ne , so nam nekaj dopusta pobrali , pa to , ne .",https://nl.ijs.si/project/gos20/Gos240/Gos240.s107.mp3,petdeset zdaj ne ja zdaj smo nekaj ne so nam nekaj dopusta pobrali pa to ne,NUM ADV PART PART ADV VERB DET PART AUX PRON DET NOUN VERB CCONJ DET PART,Gos240.s108,Om-prij-09503,aja .,https://nl.ijs.si/project/gos20/Gos240/Gos240.s108.mp3,0,aja,INTJ,1,1,aja,aja,INTJ,root,understanding,0,0,OK,
Gos241,Gos241.s147,Bm-prij-09523,isto ta način .,https://nl.ijs.si/project/gos20/Gos241/Gos241.s147.mp3,isto ta način,ADV DET NOUN,Gos241.s148,Df-prij-09522,aja .,https://nl.ijs.si/project/gos20/Gos241/Gos241.s148.mp3,0,aja,INTJ,1,1,aja,aja,INTJ,root,understanding,0,0,OK,
Gos241,Gos241.s150,Bm-prij-09523,"ker stalno pospešujejo pa zavirajo , ne .",https://nl.ijs.si/project/gos20/Gos241/Gos241.s150.mp3,ker stalno pospešujejo pa zavirajo ne,SCONJ ADV VERB CCONJ VERB PART,Gos241.s151,Df-prij-09522,mmm .,https://nl.ijs.si/project/gos20/Gos241/Gos241.s151.mp3,0,mmm,INTJ,1,1,mmm,mmm,INTJ,root,continuer,0,0,OK,
Gos241,Gos241.s157,Bm-prij-09523,"motor ima tam stalno največji izkoristek , pač da bi ti l- , delal s tisto nekje neko vmesno močjo , a ne .",https://nl.ijs.si/project/gos20/Gos241/Gos241.s157.mp3,motor ima tam stalno največji izkoristek pač da bi ti l- delal s tisto nekje neko vmesno močjo a ne,NOUN VERB ADV ADV ADJ NOUN PART SCONJ AUX PRON X VERB ADP DET ADV DET ADJ NOUN ADV PART,Gos241.s158,Vm-prij-09524,"ja , ja .",https://nl.ijs.si/project/gos20/Gos241/Gos241.s158.mp3,0,ja ja,PART PART,2,1,ja,ja,PART,root,agreement,0,0,OK,
Gos242,Gos242.s39,Mm-prij-09509,"ja , saj veš , da sem ti pobral ful .",https://nl.ijs.si/project/gos20/Gos242/Gos242.s39.mp3,ja saj veš da sem ti pobral ful,PART CCONJ VERB SCONJ AUX PRON VERB ADV,Gos242.s40,Pm-prij-09508,aja .,https://nl.ijs.si/project/gos20/Gos242/Gos242.s40.mp3,0,aja,INTJ,1,1,aja,aja,INTJ,root,understanding,0,0,OK,
Gos242,Gos242.s41,Pm-prij-09508,mhm .,https://nl.ijs.si/project/gos20/Gos242/Gos242.s41.mp3,mhm,INTJ,Gos242.s42,Mm-prij-09509,eee .,https://nl.ijs.si/project/gos20/Gos242/Gos242.s42.mp3,0,eee,INTJ,1,1,eee,eee,INTJ,root,filler,0,0,OK,
Gos242,Gos242.s43,Mm-prij-09509,"njemu bi mogel dati žele pa špi- , eee , š- , špice , ja , recimo spa- , če bi mu , eee , spajkse delal , bi najprej mogel žele , pol pa vsako prijeti , jo zavrteti pa z lakom pošpricati , tisto bi pa stalo pol , pol bi bil pa odfukan .",https://nl.ijs.si/project/gos20/Gos242/Gos242.s43.mp3,njemu bi mogel dati žele pa špi- eee š- špice ja recimo spa- če bi mu eee spajkse delal bi najprej mogel žele pol pa vsako prijeti jo zavrteti pa z lakom pošpricati tisto bi pa stalo pol pol bi bil pa odfukan,PRON AUX VERB VERB NOUN CCONJ X INTJ X NOUN PART VERB X SCONJ AUX PRON INTJ NOUN VERB AUX ADV VERB NOUN DET CCONJ DET VERB PRON VERB CCONJ ADP NOUN VERB DET AUX CCONJ VERB DET DET AUX AUX CCONJ ADJ,Gos242.s44,Pm-prij-09508,ja .,https://nl.ijs.si/project/gos20/Gos242/Gos242.s44.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos242,Gos242.s45,Pm-prij-09508,pol bi pa koga v rit špiknil .,https://nl.ijs.si/project/gos20/Gos242/Gos242.s45.mp3,pol bi pa koga v rit špiknil,DET AUX CCONJ PRON ADP NOUN VERB,Gos242.s46,Mm-prij-09509,no ja .,https://nl.ijs.si/project/gos20/Gos242/Gos242.s46.mp3,0,no ja,PART PART,2,1,no,no,PART,root,agreement,0,0,OK,
Gos244,Gos244.s397,Sm-prij-09517,prehladil kaj mišice in pol bo pa zanimivo .,https://nl.ijs.si/project/gos20/Gos244/Gos244.s397.mp3,prehladil kaj mišice in pol bo pa zanimivo,VERB ADV NOUN CCONJ DET AUX CCONJ ADJ,Gos244.s398,Mm-prij-09518,ja .,https://nl.ijs.si/project/gos20/Gos244/Gos244.s398.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos245,Gos245.s564,Am-prij-02557,"ja , samo tako vsaj nekaj novega slišiš , a veš , tako .",https://nl.ijs.si/project/gos20/Gos245/Gos245.s564.mp3,ja samo tako vsaj nekaj novega slišiš a veš tako,PART PART ADV PART DET ADJ VERB ADV VERB ADV,Gos245.s565,Bm-prij-02558,ja .,https://nl.ijs.si/project/gos20/Gos245/Gos245.s565.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos246,Gos246.s339,Am-soro-07522,"sam urbanistični del plus ne vem kaj , stroški so že sigurno nad osemsto , no .",https://nl.ijs.si/project/gos20/Gos246/Gos246.s339.mp3,sam urbanistični del plus ne vem kaj stroški so že sigurno nad osemsto no,ADJ ADJ NOUN ADV PART VERB PRON NOUN VERB PART ADV ADP NUM PART,Gos246.s340,Mm-star-07523,mhm .,https://nl.ijs.si/project/gos20/Gos246/Gos246.s340.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos246,Gos246.s341,Am-soro-07522,"enega sem našel , ki m- , ki je pred kratkim na Sveti Ani nekaj delal , tam uredil trg pa to , ne .",https://nl.ijs.si/project/gos20/Gos246/Gos246.s341.mp3,enega sem našel ki m- ki je pred kratkim na Sveti Ani nekaj delal tam uredil trg pa to ne,NUM AUX VERB SCONJ X SCONJ AUX ADP ADJ ADP ADJ PROPN DET VERB ADV VERB NOUN CCONJ DET PART,Gos246.s342,Mm-star-07523,mhm .,https://nl.ijs.si/project/gos20/Gos246/Gos246.s342.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos246,Gos246.s356,Am-soro-07522,"ena bo še pa z- , pa [name:personal] zrihtala , ne , eno zvezo .",https://nl.ijs.si/project/gos20/Gos246/Gos246.s356.mp3,ena bo še pa z- pa [name:personal] zrihtala ne eno zvezo,NUM AUX PART CCONJ X CCONJ PROPN VERB PART DET NOUN,Gos246.s357,Mm-star-07523,mhm .,https://nl.ijs.si/project/gos20/Gos246/Gos246.s357.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos246,Gos246.s361,Mm-star-07523,"joj , potem mi je pa oni kmet , pol sem končno zvedel , kdo bi mi lahko oral , ne , potem pa sem tam zvedel zdaj tukaj za enega , veš , ko greš tukaj , eee , pri , eee , pri [name:organisation] , desno ob jezeru , ne .",https://nl.ijs.si/project/gos20/Gos246/Gos246.s361.mp3,joj potem mi je pa oni kmet pol sem končno zvedel kdo bi mi lahko oral ne potem pa sem tam zvedel zdaj tukaj za enega veš ko greš tukaj eee pri eee pri [name:organisation] desno ob jezeru ne,INTJ ADV PRON VERB CCONJ DET NOUN DET AUX ADV VERB PRON AUX PRON ADV VERB PART ADV CCONJ AUX ADV VERB ADV ADV ADP NUM VERB SCONJ VERB ADV INTJ ADP INTJ ADP PROPN ADV ADP NOUN PART,Gos246.s362,Am-soro-07522,ja .,https://nl.ijs.si/project/gos20/Gos246/Gos246.s362.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos246,Gos246.s363,Mm-star-07523,"mislim , levo zaviješ na jezero , ne .",https://nl.ijs.si/project/gos20/Gos246/Gos246.s363.mp3,mislim levo zaviješ na jezero ne,VERB ADV VERB ADP NOUN PART,Gos246.s364,Am-soro-07522,ja .,https://nl.ijs.si/project/gos20/Gos246/Gos246.s364.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos246,Gos246.s365,Mm-star-07523,"no , pač s katere strani pelješ , ne , pač tam ob jezeru .",https://nl.ijs.si/project/gos20/Gos246/Gos246.s365.mp3,no pač s katere strani pelješ ne pač tam ob jezeru,PART PART ADP DET NOUN VERB PART PART ADV ADP NOUN,Gos246.s366,Am-soro-07522,ja .,https://nl.ijs.si/project/gos20/Gos246/Gos246.s366.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos246,Gos246.s374,Mm-star-07523,"ja , pa ovi je pijan skozi , eden ne pije n- , ziher , eden d- , sem rekel , ja , kdo pa mi potem kosi , ne , nekdo mi pa potem kosi , je rekel , eh , tisti ni resen , ali pa ne vem kako to misli , ni resen , ne .",https://nl.ijs.si/project/gos20/Gos246/Gos246.s374.mp3,ja pa ovi je pijan skozi eden ne pije n- ziher eden d- sem rekel ja kdo pa mi potem kosi ne nekdo mi pa potem kosi je rekel eh tisti ni resen ali pa ne vem kako to misli ni resen ne,PART CCONJ DET AUX ADJ ADV NUM PART VERB X ADV NUM X AUX VERB PART PRON CCONJ PRON ADV VERB PART PRON PRON CCONJ ADV VERB AUX VERB INTJ DET AUX ADJ CCONJ CCONJ PART VERB ADV DET VERB AUX ADJ PART,Gos246.s375,Am-soro-07522,"ja , ja .",https://nl.ijs.si/project/gos20/Gos246/Gos246.s375.mp3,0,ja ja,PART PART,2,1,ja,ja,PART,root,agreement,0,0,OK,
Gos246,Gos246.s385,Am-soro-07522,"to je pa ta akcija , ti",https://nl.ijs.si/project/gos20/Gos246/Gos246.s385.mp3,to je pa ta akcija ti,DET AUX CCONJ DET NOUN PRON,Gos246.s386,Mm-star-07523,aha .,https://nl.ijs.si/project/gos20/Gos246/Gos246.s386.mp3,0,aha,INTJ,1,1,aha,aha,INTJ,root,understanding,0,0,OK,
Gos250,Gos250.s476,Bf-ssta-07520,ja .,https://nl.ijs.si/project/gos20/Gos250/Gos250.s476.mp3,ja,PART,Gos250.s477,Pf-vrst-07519,mhm .,https://nl.ijs.si/project/gos20/Gos250/Gos250.s477.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos252,Gos252.s355,Af-vrst-07522,vsi se [name:personal] bojijo kot Kristusa .,https://nl.ijs.si/project/gos20/Gos252/Gos252.s355.mp3,vsi se [name:personal] bojijo kot Kristusa,DET PRON PROPN VERB SCONJ PROPN,Gos252.s356,Am-vrst-07523,mmm .,https://nl.ijs.si/project/gos20/Gos252/Gos252.s356.mp3,0,mmm,INTJ,1,1,mmm,mmm,INTJ,root,continuer,0,0,OK,
Gos254,Gos254.s587,If-prij-06008,"ne , ne bi imela , ne , lep je bil , resen , pa včeraj en je tu dol visel z ovega kenguruja .",https://nl.ijs.si/project/gos20/Gos254/Gos254.s587.mp3,ne ne bi imela ne lep je bil resen pa včeraj en je tu dol visel z ovega kenguruja,PART PART AUX VERB PART ADJ AUX AUX ADV CCONJ ADV NUM AUX ADV ADV VERB ADP DET NOUN,Gos254.s588,Mm-prij-06007,aja .,https://nl.ijs.si/project/gos20/Gos254/Gos254.s588.mp3,0,aja,INTJ,1,1,aja,aja,INTJ,root,understanding,0,0,OK,
Gos254,Gos254.s589,If-prij-06008,"mislim , kaj znaš , kako je , takšen je bil , ej , tako je visel samo pa tako vse .",https://nl.ijs.si/project/gos20/Gos254/Gos254.s589.mp3,mislim kaj znaš kako je takšen je bil ej tako je visel samo pa tako vse,VERB PRON VERB ADV VERB DET AUX AUX INTJ ADV AUX VERB PART CCONJ ADV ADV,Gos254.s590,Dm-prij-06009,"aja , ja , dobro .",https://nl.ijs.si/project/gos20/Gos254/Gos254.s590.mp3,0,aja ja dobro,INTJ PART ADV,3,1,aja,aja,INTJ,discourse,understanding,0,0,OK,
Gos254,Gos254.s592,Mm-prij-06007,ne še prste kazal .,https://nl.ijs.si/project/gos20/Gos254/Gos254.s592.mp3,ne še prste kazal,PART PART NOUN VERB,Gos254.s593,If-prij-06008,"ne , ne .",https://nl.ijs.si/project/gos20/Gos254/Gos254.s593.mp3,0,ne ne,PART PART,2,1,ne,ne,PART,root,agreement,0,0,OK,
Gos254,Gos254.s620,Mm-prij-06007,"z , pa še kazen plačaš , ker si pogodbo prekršil .",https://nl.ijs.si/project/gos20/Gos254/Gos254.s620.mp3,z pa še kazen plačaš ker si pogodbo prekršil,ADP CCONJ PART NOUN VERB SCONJ AUX NOUN VERB,Gos254.s621,Dm-prij-06009,ja .,https://nl.ijs.si/project/gos20/Gos254/Gos254.s621.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos254,Gos254.s623,If-prij-06008,"ja , potem pa ne podpišeš , kaj , potem si",https://nl.ijs.si/project/gos20/Gos254/Gos254.s623.mp3,ja potem pa ne podpišeš kaj potem si,PART ADV CCONJ PART VERB PRON ADV VERB,Gos254.s624,Mm-prij-06007,ja .,https://nl.ijs.si/project/gos20/Gos254/Gos254.s624.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
